Date,Day,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa),
1/02/2015,Su,20.3,34.4,17.2,7.8,12.8,ENE,24,17:07,26.8,71,1,SW,4,1007.6,34.2,26,1,SW,7,1003.6,1/02/2015/02/2015
2/02/2015,Mo,22.1,29.6,0,5.6,8.8,SSE,43,20:35,26.8,66,6,SSE,9,1010,27.9,56,2,ESE,17,1008.5,2/02/2015/02/2015
3/02/2015,Tu,20.7,,2.2,7.2,5.7,,,,26.8,64,7,S,6,1012.3,28.8,52,5,SE,13,1009.8,3/02/2015/02/2015
4/02/2015,We,19.8,28.6,,7.4,9.5,ESE,41,15:45,25.2,55,3,S,7,1012,26.1,58,3,ESE,17,1010.7,4/02/2015/02/2015
5/02/2015,Th,20.7,29.2,0,6.8,9.6,SSE,39,10:59,26.5,50,4,SE,15,1017.6,28.3,51,3,ESE,15,1016.9,5/02/2015/02/2015
6/02/2015,Fr,20.2,28.3,2.8,8.8,10.4,SSE,37,9:16,25.6,60,5,SE,17,1022.6,27.9,44,1,ESE,17,1020.7,6/02/2015/02/2015
7/02/2015,Sa,19.5,29.3,0.2,11,11.2,E,26,15:31,22.3,73,7,SSE,11,1023.5,27,54,7,E,11,1019.9,7/02/2015/02/2015
8/02/2015,Su,20.8,29.9,0.2,7.4,11.9,ENE,22,15:40,25.9,60,2,SSE,4,1020.5,28.7,58,1,ENE,11,1017.8,8/02/2015/02/2015
9/02/2015,Mo,19.6,30.3,0,6.4,12.5,SE,33,18:10,26.7,61,3,SE,9,1019.5,29.6,45,3,E,17,1018.2,9/02/2015/02/2015
10/02/2015,Tu,20.6,29,5.2,9,9.4,ESE,39,14:46,24.6,80,2,SE,7,1020.5,22.6,89,7,E,13,1019.6,10/02/2015/02/2015
11/02/2015,We,20.3,28.9,12.2,8,9,E,30,13:29,22.5,82,6,S,9,1020.2,28.5,47,1,ESE,11,1017.6,11/02/2015/02/2015
12/02/2015,Th,20.6,28.9,8.4,7.2,9.6,E,28,10:42,26.6,68,7,ESE,7,1019.3,28.4,54,4,ESE,11,1017.2,12/02/2015/02/2015
13/02/2015,Fr,20.2,29.6,1.6,7.4,8.2,ESE,35,14:18,26.4,70,5,ESE,11,1019.7,25.7,68,6,E,17,1018.7,13/02/2015/02/2015
14/02/2015,Sa,19.8,29,0.4,6.6,10.2,SSE,30,10:59,26.1,65,5,SE,9,1021.4,28,49,3,E,15,1017.9,14/02/2015/02/2015
15/02/2015,Su,21.1,28.8,0.2,8.4,9.5,E,24,14:27,24.1,72,6,W,4,1018.5,27.9,49,3,E,11,1014.9,15/02/2015/02/2015
16/02/2015,Mo,19.5,29.4,0.4,8,11.8,ESE,26,12:03,26.8,62,3,SE,7,1016.8,28.3,48,3,E,13,1013.6,16/02/2015/02/2015
17/02/2015,Tu,20.1,29.1,0.4,9,11.6,SE,33,17:12,26.2,60,6,ESE,11,1016.2,26.3,62,4,SE,11,1014.8,17/02/2015/02/2015
18/02/2015,We,20.2,29.2,0.2,8.2,5.9,ESE,35,10:19,27.6,60,5,ESE,15,1016.4,24.3,86,5,ESE,9,1014.8,18/02/2015/02/2015
19/02/2015,Th,22.5,26.8,4.6,5.2,0,SE,33,12:54,25.5,79,8,ESE,13,1016.5,24.6,89,8,ESE,13,1014.2,19/02/2015/02/2015
20/02/2015,Fr,21.8,22.6,54,4.8,0,SE,30,7:58,22.4,95,8,SSE,2,1012.3,22,95,8,SW,6,1009.8,20/02/2015/02/2015
21/02/2015,Sa,21.4,27.3,89.2,6,0,SSE,37,12:21,22,96,8,S,6,1007.3,23.9,96,8,SSE,9,1003.7,21/02/2015/02/2015
22/02/2015,Su,22,31.4,68.4,11.6,7.5,SSE,28,18:07,27.2,66,7,SSW,11,1009.5,26.9,79,7,SE,7,1008.7,22/02/2015/02/2015
2/23/15,Mo,22.6,,4.4,4.6,,,,,26.6,72,7,SSE,9,1011.6,,,,,,,2/23/15/02/2015
1/01/2015,Th,25.2,31.3,12.2,7,12.1,E,26,13:52,29.4,67,5,NNE,6,1014.9,30.2,64,4,NE,13,1012.7,1/01/2015/01/2015
2/01/2015,Fr,24.8,30.5,0.2,9,10.3,ENE,28,17:33,28.1,68,5,NE,9,1018.2,27.8,69,7,NE,13,1016.6,2/01/2015/01/2015
3/01/2015,Sa,24.6,28.9,1.2,4.2,4.2,E,35,22:50,25.6,82,8,ENE,6,1019.4,28.3,64,6,NE,11,1017.3,3/01/2015/01/2015
4/01/2015,Su,21.1,30.2,16.8,7.6,12,ENE,26,15:53,27.6,59,4,E,9,1018,28.8,53,3,ENE,13,1014.5,4/01/2015/01/2015
5/01/2015,Mo,21.8,28.1,0,8.8,3.8,ESE,20,10:16,26.8,69,7,ESE,6,1015.9,23.7,80,7,SSW,4,1015.2,5/01/2015/01/2015
6/01/2015,Tu,21.5,29.5,21.6,5.8,12.1,E,33,14:37,26.9,62,7,ESE,15,1017.5,28.5,48,3,E,17,1016.4,6/01/2015/01/2015
7/01/2015,We,20.6,27.1,0,9,3.6,SSE,33,9:19,26.9,64,7,SE,15,1017.7,26.3,59,7,ESE,9,1016.1,7/01/2015/01/2015
8/01/2015,Th,19.8,28.4,1.8,5.6,3.9,E,31,12:40,25.5,68,6,SE,11,1016,25.7,70,7,E,7,1013.4,8/01/2015/01/2015
9/01/2015,Fr,20.8,29.5,3.6,4.2,11.8,E,26,14:12,26.8,63,4,E,4,1013.4,28.8,60,2,ENE,13,1010.5,9/01/2015/01/2015
10/01/2015,Sa,22.1,30.2,0,7.6,10.9,NE,28,17:38,28,63,3,NE,11,1012.8,29.1,55,6,ENE,13,1010.9,10/01/2015/01/2015
11/01/2015,Su,23.4,28.2,0,7.8,0.9,ENE,19,19:30,26.8,76,7,W,4,1011.6,26.8,75,7,E,9,1008,11/01/2015/01/2015
12/01/2015,Mo,22.5,30.4,14.6,4.2,1.1,ESE,31,14:20,25.9,81,8,SW,4,1009.9,23.5,94,8,ESE,6,1007.5,12/01/2015/01/2015
13/01/2015,Tu,22.6,28.4,38.6,2.6,2.2,ENE,24,12:37,26.4,78,7,E,7,1009.7,26.9,69,7,NE,13,1007,13/01/2015/01/2015
14/01/2015,We,24.5,30.3,0.2,4.8,3.9,,,,27,64,7,N,6,1006.9,29.1,68,7,NE,13,1003.6,14/01/2015/01/2015
15/01/2015,Th,24.4,36,,3.8,11.1,W,37,15:14,29.5,66,6,W,11,1004.6,35.3,37,3,W,20,1001.2,15/01/2015/01/2015
16/01/2015,Fr,23.1,32.5,0,10.4,13.1,ENE,24,17:15,29.2,56,1,SSW,4,1008.8,30.8,60,1,NE,13,1006,16/01/2015/01/2015
17/01/2015,Sa,24,35.3,0,8,12.7,ENE,24,18:11,29,67,1,WSW,6,1009.4,32,60,3,NNE,9,1005.6,17/01/2015/01/2015
18/01/2015,Su,25.9,36.7,0,8,11.7,E,30,14:43,31,65,3,SSW,6,1009.5,33.5,52,2,ENE,13,1005.7,18/01/2015/01/2015
19/01/2015,Mo,26.5,31.8,0,7.6,9.3,ENE,31,14:36,29.6,71,4,SE,13,1008.7,30.6,58,3,ENE,15,1006.8,19/01/2015/01/2015
20/01/2015,Tu,20.6,29.2,35.8,10.8,9.4,ESE,35,12:52,25.9,67,7,ENE,13,1012.7,27.5,58,6,E,17,1008.8,20/01/2015/01/2015
21/01/2015,We,21.3,30,0.2,7.4,8,E,28,15:41,23.6,82,7,SSE,6,1009.9,27.6,64,7,ESE,13,1007.7,21/01/2015/01/2015
22/01/2015,Th,23.2,28.6,1,9.2,2.1,ENE,31,16:00,27.6,67,8,ESE,7,1009.6,26.4,77,8,E,13,1008,22/01/2015/01/2015
23/01/2015,Fr,22,24.8,100.4,3.4,0,SE,37,20:57,22,93,8,Calm,,1008.3,22.5,95,8,SE,6,1005.7,23/01/2015/01/2015
24/01/2015,Sa,20,30.8,65.2,3,5.4,ESE,22,11:52,24.8,84,8,SE,7,1006.3,30.3,59,6,E,2,1004.4,24/01/2015/01/2015
25/01/2015,Su,22.1,36.7,0,3.4,12.6,W,28,12:19,29.3,67,1,WNW,4,1006.2,32.2,59,2,NE,9,1002.6,25/01/2015/01/2015
26/01/2015,Mo,24.9,33.1,0,6.2,7.8,ESE,30,17:06,31,66,3,ENE,4,1006.8,32,54,6,ESE,15,1004.9,26/01/2015/01/2015
27/01/2015,Tu,23.7,30.2,0,7.8,9.2,E,30,10:33,28.5,62,5,ESE,9,1007.7,28.1,63,5,E,13,1005,27/01/2015/01/2015
28/01/2015,We,19.5,28.1,5.2,7.2,1,SSE,33,16:36,21,85,7,SW,7,1006.8,26.1,61,8,SSE,11,1005.4,28/01/2015/01/2015
29/01/2015,Th,20.4,28.9,0,4.6,11,E,26,14:56,24.8,53,5,SSW,7,1008.9,26.6,58,3,E,15,1006.4,29/01/2015/01/2015
30/01/2015,Fr,20.2,29,3.8,7.8,11.2,NE,22,17:49,25.2,63,6,NE,4,1009.9,28.3,58,2,NNE,9,1006.3,30/01/2015/01/2015
31/01/2015,Sa,19.8,31.8,0,7.4,11.4,SSE,33,17:08,26.8,62,1,E,6,1008.2,29.8,62,2,NE,13,1003.5,31/01/2015/01/2015
1/12/2014,Mo,19.1,28.4,0,7.6,11.4,NNE,26,16:28,25.1,51,3,ENE,7,1015.3,26.8,46,1,NE,11,1012.2,1/12/2014/12/2014
2/12/2014,Tu,21.6,29.1,0,9.6,6.1,ENE,24,16:30,25.8,64,7,NE,9,1016.4,26.5,54,5,NE,11,1014.4,2/12/2014/12/2014
3/12/2014,We,20.2,29.8,0.2,8,12.5,ENE,31,14:35,27.1,59,3,N,2,1017.8,27.5,62,3,NE,15,1014.7,3/12/2014/12/2014
4/12/2014,Th,22.7,30.3,0,7.8,9.9,NE,33,16:54,27.6,59,6,NNW,9,1016.8,28,57,7,NE,15,1013.2,4/12/2014/12/2014
5/12/2014,Fr,23.5,30,0,9.2,4.5,ENE,26,14:14,26.3,58,7,NNW,6,1012.8,27.3,62,7,NE,9,1008.9,5/12/2014/12/2014
6/12/2014,Sa,22,28.4,11.6,7.4,1.7,ENE,26,14:10,22.1,92,8,Calm,,1009.8,27,66,8,NE,11,1006.4,6/12/2014/12/2014
7/12/2014,Su,22,30.3,1.4,4,11.1,NNE,31,17:46,26.5,65,7,NNW,7,1008.6,29,62,3,NE,13,1006.4,7/12/2014/12/2014
8/12/2014,Mo,24.4,30.4,0,7.4,3.3,NE,30,13:08,28.4,73,7,NNE,6,1012.2,27.7,79,8,NNE,6,1010.4,8/12/2014/12/2014
9/12/2014,Tu,21.7,33.2,25.2,5,8.5,ENE,28,18:47,27.9,64,6,WNW,6,1014.4,30.1,59,6,NNE,13,1010,9/12/2014/12/2014
10/12/2014,We,21.6,29.9,0.6,9.4,12.8,NE,24,16:46,27.5,66,6,Calm,,1013.9,29,63,1,ENE,11,1010.7,10/12/2014/12/2014
11/12/2014,Th,24.4,32.2,0,7.4,4.1,WNW,30,16:24,29.2,67,5,NNW,7,1009.9,24.4,87,7,WNW,13,1005.4,11/12/2014/12/2014
12/12/2014,Fr,20.4,24.7,27,9.8,0.8,SE,30,7:20,20.6,75,8,SSE,6,1009.1,22.9,76,7,NE,4,1008.2,12/12/2014/12/2014
13/12/2014,Sa,18.7,24.9,3.8,5,0.1,SSE,35,14:14,22.3,64,8,SSE,11,1011.2,24,57,8,SE,17,1009.2,13/12/2014/12/2014
14/12/2014,Su,18.7,26.3,0,4.8,4,SE,28,17:46,23.9,56,6,SSE,9,1010.4,25.2,57,7,ESE,13,1008.5,14/12/2014/12/2014
15/12/2014,Mo,17.6,28.8,0,7.2,13.3,NE,26,14:43,25.1,49,2,S,6,1011.5,27.5,50,1,E,13,1008.7,15/12/2014/12/2014
16/12/2014,Tu,17.5,30,0,7.8,11.5,NE,26,19:05,26.2,54,6,NNE,7,1010.5,27.9,58,3,NE,11,1005.7,16/12/2014/12/2014
17/12/2014,We,22.4,35,0,7.8,12.6,NE,24,15:12,29.9,58,1,ENE,2,1006.7,33.8,40,3,NE,9,1003.1,17/12/2014/12/2014
18/12/2014,Th,24.2,32.4,1.2,8,6.6,W,56,17:45,29,67,6,NE,7,1010.5,30.1,69,7,NE,9,1005.7,18/12/2014/12/2014
19/12/2014,Fr,20.8,34.7,16.8,9.2,9.9,E,28,19:14,26,65,4,WNW,7,1011.7,34.2,24,1,WSW,7,1008.2,19/12/2014/12/2014
20/12/2014,Sa,21.8,29.1,0,6.8,12.5,E,33,15:30,26.3,58,2,ESE,11,1016,28.1,47,1,E,13,1013.5,20/12/2014/12/2014
21/12/2014,Su,20.7,29.3,0,10.4,10.6,ENE,24,16:40,25,62,4,NNE,6,1018.3,27.4,55,1,NE,13,1015.6,21/12/2014/12/2014
22/12/2014,Mo,18.9,28.5,0,7.2,12.1,ENE,30,14:28,25.5,56,2,ESE,9,1017.9,26.8,53,2,E,19,1015.5,22/12/2014/12/2014
23/12/2014,Tu,19.1,28.8,0,9.4,11.9,E,30,12:31,26.3,55,3,E,6,1016.9,27.3,54,3,NNE,13,1014.1,23/12/2014/12/2014
24/12/2014,We,20.8,30.3,0,8,12.1,NE,24,16:06,27.3,55,1,NNE,4,1014.3,28.7,52,1,NE,13,1011.5,24/12/2014/12/2014
25/12/2014,Th,21,30.2,0,9,11.2,NE,24,16:48,26.3,63,3,NNE,4,1013.9,29.4,52,3,NE,11,1009.9,25/12/2014/12/2014
26/12/2014,Fr,24.4,31.7,0,8.8,6.9,NE,22,13:47,28.1,61,6,N,6,1011.8,30,57,7,NNE,9,1009.1,26/12/2014/12/2014
27/12/2014,Sa,20.9,23.4,7.2,8.6,0,SW,30,2:54,21.9,89,8,SW,2,1014.5,21.4,90,8,SW,6,1013.9,27/12/2014/12/2014
28/12/2014,Su,19.6,27,22.4,0.2,0.3,WSW,13,0:01,21.1,95,8,SW,2,1014.8,26,74,7,SW,4,1011.4,28/12/2014/12/2014
29/12/2014,Mo,21,29.9,6,1.6,4.8,ENE,20,13:28,26.2,78,7,Calm,,1010.8,28.4,71,7,ENE,7,1006.9,29/12/2014/12/2014
30/12/2014,Tu,22.1,35.5,1,5.2,11.7,SSE,22,16:35,29,70,5,WNW,4,1009.4,34,51,2,N,6,1005.6,30/12/2014/12/2014
31/12/2014,We,23.8,33.9,0,5.8,10.7,E,30,16:35,31,55,2,SSE,4,1009.6,30.5,62,6,ENE,13,1009.2,31/12/2014/12/2014
1/11/2014,Sa,20.9,30.9,0,9.2,11.6,NNE,35,16:09,26.9,58,7,NNW,7,1016.5,27.7,61,1,NNE,15,1009.5,1/11/2014/11/2014
2/11/2014,Su,21.2,31.2,0,8.8,8.7,E,37,14:26,30,50,5,S,6,1014.4,26.2,55,3,ESE,20,1014.5,2/11/2014/11/2014
3/11/2014,Mo,20.6,23.8,0,11.6,1.2,E,30,16:49,23.6,56,7,ESE,11,1022.3,22.9,54,7,ESE,13,1020.7,3/11/2014/11/2014
4/11/2014,Tu,15.3,26.4,0,5.3,10.2,E,28,10:29,22.4,56,4,ENE,6,1023.8,23.7,49,3,ENE,15,1020.4,4/11/2014/11/2014
5/11/2014,We,16.3,27,0,7,9.3,ENE,30,17:08,23.5,54,6,NE,6,1021.4,24.8,50,2,ENE,13,1016.8,5/11/2014/11/2014
6/11/2014,Th,18.2,28.4,0,8.8,9,NE,33,16:55,24.8,49,1,NNW,4,1015.9,26.4,53,3,NE,15,1011.6,6/11/2014/11/2014
7/11/2014,Fr,19.5,29.1,9.2,7.8,10.6,ENE,24,14:28,26,59,5,N,2,1017.1,27.7,53,7,NNE,11,1015,7/11/2014/11/2014
8/11/2014,Sa,20.7,29.1,0,7.6,12,ENE,31,13:44,26,47,1,ESE,7,1021.2,26.9,44,1,NE,13,1018.2,8/11/2014/11/2014
9/11/2014,Su,17,28.5,0,9.2,12.5,NE,24,15:47,24.8,50,1,WNW,7,1020.1,26.7,50,1,ENE,13,1017,9/11/2014/11/2014
10/11/2014,Mo,19.9,29.2,0,8,10.6,NE,28,15:47,26.9,53,5,N,7,1019.2,26.9,50,7,NNE,13,1015.5,10/11/2014/11/2014
11/11/2014,Tu,18.8,29.9,0,9,10.2,NE,28,15:56,25.9,53,1,ENE,6,1016.6,28.1,52,1,ENE,13,1013.8,11/11/2014/11/2014
12/11/2014,We,22.1,28.3,0,7.4,8.1,ESE,30,16:34,25.8,61,6,ENE,7,1016.8,25.7,63,5,E,15,1014.3,12/11/2014/11/2014
13/11/2014,Th,20.3,28.6,9.2,5.4,7.6,E,28,14:22,23.9,78,7,SE,4,1018.5,26.2,61,6,ENE,13,1016.2,13/11/2014/11/2014
14/11/2014,Fr,20.9,30,0.2,7.2,12.5,NNE,31,17:18,27.9,47,1,N,7,1018.7,28.7,57,2,NE,11,1014.1,14/11/2014/11/2014
15/11/2014,Sa,21.4,32.2,0,6,12.9,NE,30,15:07,29.6,51,0,ENE,6,1013.4,30.9,56,0,NNE,13,1007.3,15/11/2014/11/2014
16/11/2014,Su,23,38.9,0,9,10.8,W,35,16:16,31.3,51,5,ENE,6,1007.2,33.2,54,7,NE,7,1003.8,16/11/2014/11/2014
17/11/2014,Mo,23.4,30.3,0,6.2,11.9,E,31,12:13,28.9,53,1,ESE,11,1013,26.6,57,6,E,15,1011.5,17/11/2014/11/2014
18/11/2014,Tu,22.3,28.3,2.6,9.6,4.2,ENE,24,16:14,24,86,8,S,4,1016.2,27.8,73,4,NE,11,1012.5,18/11/2014/11/2014
19/11/2014,We,24,30,13.8,5,4.5,SW,41,16:22,27.4,74,7,ENE,11,1017.7,25.9,79,7,ENE,17,1014,19/11/2014/11/2014
20/11/2014,Th,19.1,28.9,56,7,10.8,NE,33,17:17,26.4,64,4,NE,7,1018.2,27.9,64,4,NE,13,1014.6,20/11/2014/11/2014
21/11/2014,Fr,22.8,30.4,0,6.6,11.7,NE,37,14:51,28.4,62,5,NNW,7,1015.6,28.9,67,5,NE,13,1011.1,21/11/2014/11/2014
22/11/2014,Sa,24.2,31.5,0,10.2,10.8,NE,37,15:20,29.6,59,5,NNW,4,1014.8,29.1,67,2,NE,15,1011.6,22/11/2014/11/2014
23/11/2014,Su,24.1,30.4,0,9.8,11.2,NE,33,15:08,29.5,58,6,NNE,6,1017.8,29.2,54,2,NNE,13,1014.2,23/11/2014/11/2014
24/11/2014,Mo,22.6,30.5,0,11,12.2,NE,35,15:53,28.2,52,3,NNW,9,1017.6,27.6,65,5,NE,15,1013.1,24/11/2014/11/2014
25/11/2014,Tu,21.4,31.1,0,10.2,12.1,NNE,28,17:26,28,48,3,NW,7,1015.3,29.9,52,5,NNE,9,1011.6,25/11/2014/11/2014
26/11/2014,We,23.4,29.1,3.6,7.8,5.1,ENE,24,15:05,24.5,79,7,N,7,1017.2,27.8,63,7,ENE,11,1014.7,26/11/2014/11/2014
27/11/2014,Th,23.4,32,3,6.8,10.4,SW,83,16:44,28.7,54,6,NNW,6,1016.3,30.1,51,1,NE,13,1012.1,27/11/2014/11/2014
28/11/2014,Fr,17.8,27.4,43.4,9.4,6.4,ESE,35,14:39,25.2,71,7,SE,7,1018.7,24.9,59,7,E,17,1017.9,28/11/2014/11/2014
29/11/2014,Sa,19.4,27.3,1,7.8,12.3,ENE,31,13:56,24.8,48,3,ESE,11,1019.4,25.7,47,2,E,13,1016.6,29/11/2014/11/2014
30/11/2014,Su,16.4,27.8,0,9.6,12.9,NE,26,16:05,25.2,50,3,NW,4,1017.3,26.5,48,5,ENE,15,1013.7,30/11/2014/11/2014
1/10/2014,We,15.9,31.4,0,5.6,10.3,SE,43,20:10,23.4,55,0,NW,6,1017.6,27.5,53,1,NE,11,1011.8,1/10/2014/10/2014
2/10/2014,Th,17.6,23.2,0,7,7.7,SE,37,0:38,20.3,55,7,E,7,1022.3,22,53,5,ENE,11,1019.6,2/10/2014/10/2014
3/10/2014,Fr,13.3,26,0,8.8,10.2,ENE,26,12:39,21.4,58,0,E,4,1020.3,24.7,55,1,NNE,7,1017,3/10/2014/10/2014
4/10/2014,Sa,20,25.8,0,,8.7,ENE,28,13:28,22.1,67,7,N,7,1022.6,24.1,52,1,ENE,13,1019.3,4/10/2014/10/2014
5/10/2014,Su,15.7,26.9,0,7,10.8,NE,26,18:01,23.1,56,4,WNW,4,1021.9,25.3,45,1,NE,11,1017.6,5/10/2014/10/2014
6/10/2014,Mo,14.4,27.2,0,7.2,11.2,ENE,24,13:15,23.6,49,1,E,2,1020.4,25.6,39,1,ENE,11,1015.9,6/10/2014/10/2014
7/10/2014,Tu,14.4,26.9,0,7.4,10.9,NE,28,15:43,24,47,0,NNW,9,1016.8,25.1,52,2,NE,11,1012.1,7/10/2014/10/2014
8/10/2014,We,16.9,31.7,0,6,8.8,ESE,37,17:26,25.5,55,1,NW,4,1013.9,25.3,67,4,E,17,1011.7,8/10/2014/10/2014
9/10/2014,Th,19.4,25.3,0,5.2,7.3,E,33,12:44,23.5,56,6,SE,11,1020.4,24,49,4,E,13,1018.2,9/10/2014/10/2014
10/10/2014,Fr,14.9,25.4,0,8,9.9,NE,24,14:34,21.6,58,4,NW,6,1020.8,24,50,1,NE,11,1016.7,10/10/2014/10/2014
11/10/2014,Sa,17.7,26.4,0,6.6,7.7,E,24,13:48,21.7,62,7,S,2,1019.3,25.2,52,1,ENE,11,1015.3,11/10/2014/10/2014
12/10/2014,Su,17.4,26.2,0,5.8,10.2,ENE,28,15:30,23.9,58,4,E,6,1019.6,23.7,57,1,ENE,15,1016.6,12/10/2014/10/2014
13/10/2014,Mo,16.2,26.9,0,7,10.5,ENE,37,13:18,23.2,57,3,N,7,1016.7,25.2,56,3,NNE,13,1011.5,13/10/2014/10/2014
14/10/2014,Tu,17.3,27.7,3.2,8.6,10.9,W,41,14:50,23.4,60,6,NW,13,1010.7,26.8,26,1,W,19,1008.4,14/10/2014/10/2014
15/10/2014,We,13.3,26.2,0,12.4,12.5,WNW,35,12:49,18.3,34,0,W,13,1015.9,25.3,25,1,W,13,1012.3,15/10/2014/10/2014
16/10/2014,Th,13.2,26.7,0,7.6,12.1,E,26,13:44,22.8,45,1,SSW,7,1019.2,25.7,37,1,ENE,11,1015.7,16/10/2014/10/2014
17/10/2014,Fr,15.5,30.2,0,5.2,11.9,E,30,16:11,23.8,54,2,S,7,1020.7,26.7,38,4,ENE,13,1016.6,17/10/2014/10/2014
18/10/2014,Sa,16.1,26.5,0,7.8,11.8,ESE,39,12:38,23.2,48,1,S,9,1026,24,46,2,ESE,15,1023.3,18/10/2014/10/2014
19/10/2014,Su,15.2,26.9,0,7.6,12.1,E,30,14:29,23.1,47,2,SE,6,1027.7,24.5,46,1,ENE,17,1023.2,19/10/2014/10/2014
20/10/2014,Mo,14.2,26.6,0,8.8,12.3,NE,24,13:55,22.4,49,1,SSE,4,1025.6,24.7,46,1,ENE,13,1021.7,20/10/2014/10/2014
21/10/2014,Tu,16.6,27.1,0,7.2,3.4,ESE,37,15:50,23.2,53,7,SSE,17,1027.1,23.7,55,6,ESE,19,1024.4,21/10/2014/10/2014
22/10/2014,We,16.6,25.5,0,7.8,9.2,E,31,15:46,22.2,48,5,SSE,9,1025.6,24,48,2,E,17,1022,22/10/2014/10/2014
23/10/2014,Th,12.7,27,0,7.6,11.6,NE,30,16:18,22.2,50,1,NW,4,1022.6,25.7,47,1,NE,9,1017.3,23/10/2014/10/2014
24/10/2014,Fr,16.1,27.3,0,7.8,11,NE,31,15:57,24.8,50,1,NNE,6,1022.8,25,54,1,NE,13,1019.3,24/10/2014/10/2014
25/10/2014,Sa,17.3,28.6,0,10,11.7,ENE,30,13:16,24.6,49,2,N,6,1020.6,26.2,57,1,NE,13,1015,25/10/2014/10/2014
26/10/2014,Su,18.1,29,0,7.8,10.8,NE,35,16:05,26.2,56,,E,6,1016.4,26.9,63,1,NNE,13,1011.5,26/10/2014/10/2014
27/10/2014,Mo,20.5,34,0,8,9.8,NE,26,21:29,27.4,55,0,NNE,6,1011.6,29.2,59,2,ENE,15,1005.8,27/10/2014/10/2014
28/10/2014,Tu,21.2,34.2,2.6,9.8,10.5,E,37,10:10,33.9,29,1,ESE,7,1010.3,28.1,58,1,ENE,11,1009.2,28/10/2014/10/2014
29/10/2014,We,17.5,30.7,0,7.4,11.6,E,35,14:37,27.9,50,1,S,7,1014.8,28.2,35,0,E,20,1013.1,29/10/2014/10/2014
30/10/2014,Th,18.2,28.8,0,10.4,,ENE,28,17:22,26.2,53,1,E,6,1017.7,28.2,53,4,NE,9,1013.2,30/10/2014/10/2014
31/10/2014,Fr,21.6,30.4,0,7.4,,NNE,33,17:14,27.1,58,4,N,6,1016.8,28.1,56,2,NNE,13,1013,31/10/2014/10/2014
1/9/2014,Mo,13.4,25.3,0,4.6,10.3,NE,24,16:42,19.8,69,1,WSW,4,1019.8,22.8,56,1,NNE,9,1014.9,1/9/2014/9/2014
2/9/2014,Tu,12,29.1,0,4.6,6.7,WNW,43,15:42,18.3,60,7,NNW,4,1013.6,29,27,4,NW,9,1005.9,2/9/2014/9/2014
3/9/2014,We,10.9,23.1,0,10.8,10.9,W,44,12:29,16.3,37,1,W,15,1012.7,22.5,18,1,W,11,1009.3,3/9/2014/9/2014
4/9/2014,Th,10,23.9,0,8.8,10.1,WNW,26,13:24,17.3,31,1,SW,6,1015,23.7,15,1,SW,6,1011,4/9/2014/9/2014
5/9/2014,Fr,9.1,23.8,0,5.8,10.7,ENE,24,15:31,16.7,48,1,SW,6,1018.2,21.5,38,3,NE,9,1015.4,5/9/2014/9/2014
6/9/2014,Sa,11.5,23.4,0,6.4,8.2,SE,30,16:22,17.6,56,1,WSW,9,1025.1,20.3,50,7,ESE,11,1022.7,6/9/2014/9/2014
7/9/2014,Su,12.9,23.1,0,6.4,8.5,ESE,30,12:58,19.5,56,5,SE,11,1027.1,20.9,52,6,ESE,15,1024,7/9/2014/9/2014
8/9/2014,Mo,13.8,23,3,4.4,5.6,ESE,33,11:25,18.9,70,6,SSE,7,1025.9,21.3,52,5,E,11,1022.1,8/9/2014/9/2014
9/9/2014,Tu,12.4,23.6,0,4,10.5,NE,24,14:43,19.3,66,5,WSW,4,1022.6,22.4,59,3,ENE,13,1018.3,9/9/2014/9/2014
10/9/2014,We,13.3,28.3,0,4,10.3,NE,26,14:09,21.3,63,2,WNW,6,1016.9,23.8,65,5,NE,7,1011,10/9/2014/9/2014
11/9/2014,Th,11.7,27,0,3.8,10.6,NE,22,14:06,20.7,50,0,WSW,6,1017.8,24.5,33,0,NE,9,1015.1,11/9/2014/9/2014
12/9/2014,Fr,13.8,25.2,0,4,10.2,NE,28,13:52,20.6,69,5,S,6,1022.6,23.8,49,2,E,11,1020.4,12/9/2014/9/2014
13/9/2014,Sa,15.1,24.2,0,5,7.2,NE,24,14:27,22.2,55,5,NE,7,1024.2,22.3,52,7,NE,7,1021.8,13/9/2014/9/2014
14/9/2014,Su,12.8,24.7,0,4.2,10.1,ENE,22,15:51,19.6,66,1,WSW,6,1023.4,23.2,50,1,NE,9,1018.8,14/9/2014/9/2014
15/9/2014,Mo,12.8,26.3,0,5,10.4,NNE,24,16:20,20.1,63,1,WSW,6,1019.8,23.7,50,1,NE,13,1014.3,15/9/2014/9/2014
16/9/2014,Tu,13.3,26.9,0,5.4,9.7,NE,30,14:37,22.4,49,1,N,6,1017,24.3,62,4,NE,13,1011.3,16/9/2014/9/2014
